"","Movie_Name","Genre","X","PReview_ave","Year","Awards","awards"
"749","latter days","Drama",1321,4.595628415,2003,"3 wins.","none"
"750","latter days","Romance",1321,4.595628415,2003,"3 wins.","none"
"751","the punisher","Action",1325,3.76635514,2004,"1 win & 5 nominations.","none"
"752","the punisher","Crime",1325,3.76635514,2004,"1 win & 5 nominations.","none"
"753","the punisher","Drama",1325,3.76635514,2004,"1 win & 5 nominations.","none"
"754","the civil war","Documentary",1330,4.750841751,1990,"Won 2 Primetime Emmys. Another 8 wins & 3 nominations.","none"
"755","the civil war","History",1330,4.750841751,1990,"Won 2 Primetime Emmys. Another 8 wins & 3 nominations.","none"
"756","the civil war","War",1330,4.750841751,1990,"Won 2 Primetime Emmys. Another 8 wins & 3 nominations.","none"
"757","van helsing","Action",1332,3.342541436,2004,"2 wins & 17 nominations.","none"
"758","van helsing","Adventure",1332,3.342541436,2004,"2 wins & 17 nominations.","none"
"759","van helsing","Fantasy",1332,3.342541436,2004,"2 wins & 17 nominations.","none"
"760","north and south","Drama",1339,4.299212598,1985,"Nominated for 2 Golden Globes. Another 3 wins & 8 nominations.","none"
"761","north and south","History",1339,4.299212598,1985,"Nominated for 2 Golden Globes. Another 3 wins & 8 nominations.","none"
"762","north and south","Romance",1339,4.299212598,1985,"Nominated for 2 Golden Globes. Another 3 wins & 8 nominations.","none"
"763","shaun of the dead","Comedy",1340,4.348162476,2004,"13 wins & 20 nominations.","none"
"764","shaun of the dead","Horror",1340,4.348162476,2004,"13 wins & 20 nominations.","none"
"765","day after tomorrow, the","Action",1341,3.262032086,2004,"Won 1 BAFTA Film Award. Another 5 wins & 11 nominations.","none"
"766","day after tomorrow, the","Adventure",1341,3.262032086,2004,"Won 1 BAFTA Film Award. Another 5 wins & 11 nominations.","none"
"767","day after tomorrow, the","Sci-Fi",1341,3.262032086,2004,"Won 1 BAFTA Film Award. Another 5 wins & 11 nominations.","none"
"768","punisher","Action",1343,3.76635514,2004,"1 win & 5 nominations.","none"
"769","punisher","Crime",1343,3.76635514,2004,"1 win & 5 nominations.","none"
"770","punisher","Drama",1343,3.76635514,2004,"1 win & 5 nominations.","none"
"771","super size me","Documentary",1344,3.855042017,2004,"Nominated for 1 Oscar. Another 7 wins & 11 nominations.","none"
"772","super size me","Comedy",1344,3.855042017,2004,"Nominated for 1 Oscar. Another 7 wins & 11 nominations.","none"
"773","super size me","Drama",1344,3.855042017,2004,"Nominated for 1 Oscar. Another 7 wins & 11 nominations.","none"
"774","arrested development","Comedy",1347,4.84725537,2003,"Won 1 Golden Globe. Another 46 wins & 85 nominations.","none"
"775","king arthur","Action",1348,3.572580645,2004,"4 wins & 8 nominations.","none"
"776","king arthur","Adventure",1348,3.572580645,2004,"4 wins & 8 nominations.","none"
"777","king arthur","Drama",1348,3.572580645,2004,"4 wins & 8 nominations.","none"
"778","friends","Comedy",1368,4.215384615,1994,"Won 1 Golden Globe. Another 68 wins & 205 nominations.","none"
"779","friends","Romance",1368,4.215384615,1994,"Won 1 Golden Globe. Another 68 wins & 205 nominations.","none"
"780","der untergang","Action",1382,4.731981982,2006,"N/A","none"
"781","der untergang","Drama",1382,4.731981982,2006,"N/A","none"
"782","the bourne supremacy","Action",1384,3.744292237,2004,"5 wins & 21 nominations.","none"
"783","the bourne supremacy","Thriller",1384,3.744292237,2004,"5 wins & 21 nominations.","none"
"784","hero","Animation",1389,4.155294118,2014,"Won 1 Oscar. Another 13 wins & 52 nominations.","none"
"785","hero","Action",1389,4.155294118,2014,"Won 1 Oscar. Another 13 wins & 52 nominations.","none"
"786","hero","Adventure",1389,4.155294118,2014,"Won 1 Oscar. Another 13 wins & 52 nominations.","none"
"787","house of 1,000 corpses","Horror",1395,3.482573727,2003,"3 wins & 5 nominations.","none"
"788","open water","Biography",1403,2.710610932,2003,"2 wins & 6 nominations.","none"
"789","open water","Drama",1403,2.710610932,2003,"2 wins & 6 nominations.","none"
"790","open water","Horror",1403,2.710610932,2003,"2 wins & 6 nominations.","none"
"791","the village","Drama",1406,3.313823163,2004,"Nominated for 1 Oscar. Another 4 wins & 19 nominations.","none"
"792","the village","Mystery",1406,3.313823163,2004,"Nominated for 1 Oscar. Another 4 wins & 19 nominations.","none"
"793","the village","Romance",1406,3.313823163,2004,"Nominated for 1 Oscar. Another 4 wins & 19 nominations.","none"
"794","carmen electra's aerobic striptease","Documentary",1410,3.770114943,2003,"N/A","none"
"795","carmen electra's","Documentary",1411,3.770114943,2003,"N/A","none"
"796","the notebook","Drama",1422,4.581724582,2004,"12 wins & 9 nominations.","none"
"797","the notebook","Romance",1422,4.581724582,2004,"12 wins & 9 nominations.","none"
"798","notebook","Drama",1425,4.581724582,2004,"12 wins & 9 nominations.","none"
"799","notebook","Romance",1425,4.581724582,2004,"12 wins & 9 nominations.","none"
"800","alien vs predator","Action",1431,3.059288538,2004,"2 wins & 4 nominations.","none"
"801","alien vs predator","Adventure",1431,3.059288538,2004,"2 wins & 4 nominations.","none"
"802","alien vs predator","Sci-Fi",1431,3.059288538,2004,"2 wins & 4 nominations.","none"
"803","deadwood","Crime",1433,4.221052632,2004,"Won 1 Golden Globe. Another 24 wins & 76 nominations.","none"
"804","deadwood","Drama",1433,4.221052632,2004,"Won 1 Golden Globe. Another 24 wins & 76 nominations.","none"
"805","deadwood","History",1433,4.221052632,2004,"Won 1 Golden Globe. Another 24 wins & 76 nominations.","none"
"806","the happiest baby on the block","N/A",1436,4.692160612,2002,"N/A","none"
"807","sky captain and the world of tomorrow","Action",1439,3.530120482,2004,"7 wins & 17 nominations.","none"
"808","sky captain and the world of tomorrow","Adventure",1439,3.530120482,2004,"7 wins & 17 nominations.","none"
"809","sky captain and the world of tomorrow","Mystery",1439,3.530120482,2004,"7 wins & 17 nominations.","none"
"810","charmed","Drama",1442,4.466431095,1998,"5 wins & 17 nominations.","none"
"811","charmed","Fantasy",1442,4.466431095,1998,"5 wins & 17 nominations.","none"
"812","charmed","Mystery",1442,4.466431095,1998,"5 wins & 17 nominations.","none"
"813","the gospel of john","Biography",1450,4.65497076,2003,"1 win & 3 nominations.","none"
"814","the gospel of john","Drama",1450,4.65497076,2003,"1 win & 3 nominations.","none"
"815","the gospel of john","History",1450,4.65497076,2003,"1 win & 3 nominations.","none"
"816","saw","Horror",1451,3.687374749,2004,"8 wins & 10 nominations.","none"
"817","saw","Mystery",1451,3.687374749,2004,"8 wins & 10 nominations.","none"
"818","chronicles of riddick & pitch black","Action",1453,3.846405229,2000,"N/A","none"
"819","chronicles of riddick & pitch black","Sci-Fi",1453,3.846405229,2000,"N/A","none"
"820","star wars, episode iv","Action",1455,3.301229508,1977,"Won 6 Oscars. Another 38 wins & 28 nominations.","none"
"821","star wars, episode iv","Adventure",1455,3.301229508,1977,"Won 6 Oscars. Another 38 wins & 28 nominations.","none"
"822","star wars, episode iv","Fantasy",1455,3.301229508,1977,"Won 6 Oscars. Another 38 wins & 28 nominations.","none"
"823","i robot","Action",1465,3.826315789,2004,"Nominated for 1 Oscar. Another 1 win & 13 nominations.","none"
"824","i robot","Mystery",1465,3.826315789,2004,"Nominated for 1 Oscar. Another 1 win & 13 nominations.","none"
"825","i robot","Sci-Fi",1465,3.826315789,2004,"Nominated for 1 Oscar. Another 1 win & 13 nominations.","none"
"826","finding neverland","Biography",1469,4.451505017,2004,"Won 1 Oscar. Another 20 wins & 77 nominations.","none"
"827","finding neverland","Drama",1469,4.451505017,2004,"Won 1 Oscar. Another 20 wins & 77 nominations.","none"
"828","finding neverland","Family",1469,4.451505017,2004,"Won 1 Oscar. Another 20 wins & 77 nominations.","none"
"829","closer","Drama",1479,3.358447489,2004,"Nominated for 2 Oscars. Another 19 wins & 45 nominations.","none"
"830","closer","Romance",1479,3.358447489,2004,"Nominated for 2 Oscars. Another 19 wins & 45 nominations.","none"
"831","ocean's twelve","Crime",1481,2.545138889,2004,"2 wins & 8 nominations.","none"
"832","ocean's twelve","Thriller",1481,2.545138889,2004,"2 wins & 8 nominations.","none"
"833","house of flying daggers","Action",1488,4.011904762,2004,"Nominated for 1 Oscar. Another 19 wins & 60 nominations.","none"
"834","house of flying daggers","Adventure",1488,4.011904762,2004,"Nominated for 1 Oscar. Another 19 wins & 60 nominations.","none"
"835","house of flying daggers","Drama",1488,4.011904762,2004,"Nominated for 1 Oscar. Another 19 wins & 60 nominations.","none"
"836","pink floyd","Animation",1489,4.457528958,1982,"Won 2 BAFTA Film Awards. Another 1 nomination.","none"
"837","pink floyd","Drama",1489,4.457528958,1982,"Won 2 BAFTA Film Awards. Another 1 nomination.","none"
"838","pink floyd","Musical",1489,4.457528958,1982,"Won 2 BAFTA Film Awards. Another 1 nomination.","none"
"839","hotel rwanda","Drama",1494,4.697247706,2004,"Nominated for 3 Oscars. Another 16 wins & 42 nominations.","none"
"840","hotel rwanda","History",1494,4.697247706,2004,"Nominated for 3 Oscars. Another 16 wins & 42 nominations.","none"
"841","hotel rwanda","War",1494,4.697247706,2004,"Nominated for 3 Oscars. Another 16 wins & 42 nominations.","none"
"842","sideways","Adventure",1497,3.324697755,2004,"Won 1 Oscar. Another 120 wins & 81 nominations.","none"
"843","sideways","Comedy",1497,3.324697755,2004,"Won 1 Oscar. Another 120 wins & 81 nominations.","none"
"844","sideways","Drama",1497,3.324697755,2004,"Won 1 Oscar. Another 120 wins & 81 nominations.","none"
"845","team america","Action",1504,4.077568134,2004,"1 win & 11 nominations.","none"
"846","team america","Comedy",1504,4.077568134,2004,"1 win & 11 nominations.","none"
"847","team america:world police","Action",1509,4.077568134,2004,"1 win & 11 nominations.","none"
"848","team america:world police","Comedy",1509,4.077568134,2004,"1 win & 11 nominations.","none"
"849","the aviator","Biography",1513,4.005714286,2004,"Won 5 Oscars. Another 73 wins & 111 nominations.","none"
"850","the aviator","Drama",1513,4.005714286,2004,"Won 5 Oscars. Another 73 wins & 111 nominations.","none"
"851","flywheel","Drama",1525,4.64556962,2003,"7 wins.","none"
"852","hitch","Comedy",1528,4.029900332,2005,"4 wins & 24 nominations.","none"
"853","hitch","Romance",1528,4.029900332,2005,"4 wins & 24 nominations.","none"
"854","constantine","Drama",1542,2.964615385,2005,"2 wins & 9 nominations.","none"
"855","constantine","Fantasy",1542,2.964615385,2005,"2 wins & 9 nominations.","none"
"856","constantine","Horror",1542,2.964615385,2005,"2 wins & 9 nominations.","none"
"857","alexander","Action",1554,2.942336874,2004,"3 wins & 10 nominations.","none"
"858","alexander","Adventure",1554,2.942336874,2004,"3 wins & 10 nominations.","none"
"859","alexander","Biography",1554,2.942336874,2004,"3 wins & 10 nominations.","none"
"860","harry potter and the goblet of fire","Adventure",1556,3.978494624,2005,"Nominated for 1 Oscar. Another 11 wins & 40 nominations.","none"
"861","harry potter and the goblet of fire","Family",1556,3.978494624,2005,"Nominated for 1 Oscar. Another 11 wins & 40 nominations.","none"
"862","harry potter and the goblet of fire","Fantasy",1556,3.978494624,2005,"Nominated for 1 Oscar. Another 11 wins & 40 nominations.","none"
"863","h.g. wells' the war of the worlds","Sci-Fi",1557,3.135174419,2005,"N/A","none"
"864","downfall","Biography",1558,4.731981982,2004,"Nominated for 1 Oscar. Another 21 wins & 25 nominations.","none"
"865","downfall","Drama",1558,4.731981982,2004,"Nominated for 1 Oscar. Another 21 wins & 25 nominations.","none"
"866","downfall","History",1558,4.731981982,2004,"Nominated for 1 Oscar. Another 21 wins & 25 nominations.","none"
"867","the muppet show","Comedy",1562,4.622302158,1976,"Won 4 Primetime Emmys. Another 8 wins & 25 nominations.","none"
"868","the muppet show","Family",1562,4.622302158,1976,"Won 4 Primetime Emmys. Another 8 wins & 25 nominations.","none"
"869","the muppet show","Music",1562,4.622302158,1976,"Won 4 Primetime Emmys. Another 8 wins & 25 nominations.","none"
"870","classic albums","Documentary",1567,4.699115044,2003,"N/A","none"
"871","classic albums","Music",1567,4.699115044,2003,"N/A","none"
"872","house, m.d.","Drama",1570,4.66468254,2004,"Won 2 Golden Globes. Another 51 wins & 118 nominations.","none"
"873","house, m.d.","Mystery",1570,4.66468254,2004,"Won 2 Golden Globes. Another 51 wins & 118 nominations.","none"
"874","the polar express","Animation",1574,4.084393064,2004,"Nominated for 3 Oscars. Another 5 wins & 21 nominations.","awards"
"875","the polar express","Adventure",1574,4.084393064,2004,"Nominated for 3 Oscars. Another 5 wins & 21 nominations.","awards"
"876","the polar express","Family",1574,4.084393064,2004,"Nominated for 3 Oscars. Another 5 wins & 21 nominations.","awards"
"877","live in bucharest","Documentary",1578,4.680701754,1992,"1 win & 2 nominations.","awards"
"878","live in bucharest","Music",1578,4.680701754,1992,"1 win & 2 nominations.","awards"
"879","veronica mars","Crime",1581,4.858858859,2004,"4 wins & 19 nominations.","awards"
"880","veronica mars","Drama",1581,4.858858859,2004,"4 wins & 19 nominations.","awards"
"881","veronica mars","Mystery",1581,4.858858859,2004,"4 wins & 19 nominations.","awards"
"882","kingdom of heaven","Action",1584,4.108064516,2005,"4 wins & 13 nominations.","awards"
"883","kingdom of heaven","Adventure",1584,4.108064516,2005,"4 wins & 13 nominations.","awards"
"884","kingdom of heaven","Drama",1584,4.108064516,2005,"4 wins & 13 nominations.","awards"
"885","hitchhiker's guide to the galaxy","Adventure",1586,3.305084746,2005,"1 win & 9 nominations.","awards"
"886","hitchhiker's guide to the galaxy","Comedy",1586,3.305084746,2005,"1 win & 9 nominations.","awards"
"887","hitchhiker's guide to the galaxy","Sci-Fi",1586,3.305084746,2005,"1 win & 9 nominations.","awards"
"888","mr. & mrs. smith","Action",1598,3.394101877,2005,"9 wins & 18 nominations.","awards"
"889","mr. & mrs. smith","Comedy",1598,3.394101877,2005,"9 wins & 18 nominations.","awards"
"890","mr. & mrs. smith","Crime",1598,3.394101877,2005,"9 wins & 18 nominations.","awards"
"891","mr. and mrs. smith","Short",1602,3.394101877,2007,"N/A","awards"
"892","mr. and mrs. smith","Action",1602,3.394101877,2007,"N/A","awards"
"893","high tension","Horror",1608,3.3875,2003,"6 wins & 6 nominations.","awards"
"894","cinderella man","Biography",1612,4.511494253,2005,"Nominated for 3 Oscars. Another 15 wins & 39 nominations.","awards"
"895","cinderella man","Drama",1612,4.511494253,2005,"Nominated for 3 Oscars. Another 15 wins & 39 nominations.","awards"
"896","cinderella man","Sport",1612,4.511494253,2005,"Nominated for 3 Oscars. Another 15 wins & 39 nominations.","awards"
"897","the devil's rejects","Crime",1619,3.773584906,2005,"10 wins & 5 nominations.","awards"
"898","the devil's rejects","Horror",1619,3.773584906,2005,"10 wins & 5 nominations.","awards"
"899","freddy vs jason","Horror",1631,3.93597561,2003,"2 wins & 7 nominations.","awards"
"900","freddy vs jason","Thriller",1631,3.93597561,2003,"2 wins & 7 nominations.","awards"
"901","franz ferdinand","Short",1634,4.074204947,2004,"N/A","awards"
"902","franz ferdinand","Music",1634,4.074204947,2004,"N/A","awards"
"903","charlie and the chocolate factory","Adventure",1637,3.67462039,2005,"Nominated for 1 Oscar. Another 13 wins & 43 nominations.","awards"
"904","charlie and the chocolate factory","Comedy",1637,3.67462039,2005,"Nominated for 1 Oscar. Another 13 wins & 43 nominations.","awards"
"905","charlie and the chocolate factory","Family",1637,3.67462039,2005,"Nominated for 1 Oscar. Another 13 wins & 43 nominations.","awards"
"906","tim burton's the nightmare before christmas","Documentary",1638,4.719298246,1993,"N/A","awards"
"907","tim burton's the nightmare before christmas","Short",1638,4.719298246,1993,"N/A","awards"
"908","march of the penguins","Documentary",1654,4.38377193,2005,"Won 1 Oscar. Another 21 wins & 15 nominations.","awards"
